millisecond,x,y,minute,second,zone_played
276000,61.59907917041068,93.8338579197416,4,276,attacking
276000,37.67563507823946,56.41511549880963,4,276,middle
276000,46.428971720089294,94.62420705713318,4,276,attacking
276000,27.9972371118024,107.70838284696487,4,276,attacking
276000,43.65291343919763,83.51703205287299,4,276,attacking
277000,51.715041504138895,52.34764544209433,4,277,middle
277000,37.742601678666915,26.63945350809648,4,277,defensive
277000,9.062076901886028,27.355661665454022,4,277,defensive
277000,60.97823678408979,44.94272483714063,4,277,middle
277000,44.169655581657025,54.45061823982486,4,277,middle
277000,35.273655981974294,61.15767643363264,4,277,middle
277000,51.28965779960112,108.95249279303549,4,277,attacking
277000,31.25494098295116,55.80095385775003,4,277,middle
277000,73.39693076312741,83.3074678788933,4,277,attacking
277000,64.22174758822503,82.32672618908728,4,277,attacking
277000,25.741919708010265,104.0515651681413,4,277,attacking
277000,45.29914056469007,82.5327877464987,4,277,attacking
277000,45.330189563072366,91.79473320619944,4,277,attacking
277000,31.742387179395465,2.2175092645820342,4,277,defensive
278000,26.756386703325248,22.670699314198203,4,278,defensive
278000,60.928561049542466,37.91552567885469,4,278,defensive
278000,28.57951234604466,40.56371197031375,4,278,middle
278000,31.575501032144256,2.226025962749347,4,278,defensive
278000,51.85277372480731,51.803219358292026,4,278,middle
278000,35.26828587219119,59.26601006747713,4,278,middle
278000,74.70138812483714,78.54354279314155,4,278,middle
278000,66.09501052864667,73.88608548516996,4,278,middle
278000,48.53967339885468,55.4431529771463,4,278,middle
278000,23.595282674770687,101.37612951535682,4,278,attacking
278000,43.76322703322141,89.6795736559904,4,278,attacking
278000,49.80499553075664,107.16081843681877,4,278,attacking
278000,46.32857729578885,76.22815032911274,4,278,middle
279000,16.744911006171755,23.089067404297808,4,279,defensive
279000,58.16001204613262,32.9983769569463,4,279,defensive
279000,19.298697780276495,38.4398049293728,4,279,defensive
279000,36.19044467463119,59.030592600920485,4,279,middle
279000,30.776619535030875,1.9780370894399084,4,279,defensive
279000,66.48767650647287,63.75791217579266,4,279,middle
279000,75.14154185033208,77.67186190345885,4,279,middle
279000,45.92238840514521,45.541708473071026,4,279,middle
279000,21.928737894247643,96.43452356961996,4,279,attacking
279000,46.848958686200426,77.81690371693405,4,279,middle
279000,47.186285904617115,106.16838099440201,4,279,attacking
279000,41.66210722802769,92.84660878468341,4,279,attacking
280000,8.994324756473773,25.510081406703307,4,280,defensive
280000,54.27652617528396,15.10944616148268,4,280,defensive
280000,29.846658540029974,1.7975029998083727,4,280,defensive
280000,65.28971596654438,54.26454512864352,4,280,middle
280000,19.43334995450732,92.46380085090617,4,280,attacking
280000,53.58173160771032,32.07779519563984,4,280,defensive
280000,72.5329111657772,81.68553014056144,4,280,attacking
280000,7.781665205304275,46.18597270510239,4,280,middle
280000,45.23415779820728,77.63618408818199,4,280,middle
280000,41.975277828634944,51.95448352032197,4,280,middle
280000,43.506691119343216,106.80387510897948,4,280,attacking
280000,37.37967545758168,43.56854970489805,4,280,middle
280000,37.858831269666624,59.638744584612276,4,280,middle
280000,37.68390327206254,109.118882918734,4,280,attacking
281000,30.70296026885721,2.1606075840529684,4,281,defensive
281000,64.349130142766,48.96314941343759,4,281,middle
281000,48.95450772243839,13.938042661270188,4,281,defensive
281000,30.319920545675274,42.84688398218994,4,281,middle
281000,49.854791094199946,33.22449936609824,4,281,defensive
281000,16.42125759621931,89.33157919670894,4,281,attacking
281000,65.57861012044621,85.16509460444601,4,281,attacking
281000,1.0403478177944496,52.412783249437695,4,281,middle
281000,4.99604280326998,39.00797096991566,4,281,defensive
281000,37.57616378024884,52.793382815146046,4,281,middle
281000,41.54561135059246,79.35602765268264,4,281,middle
281000,3.1640975319005946,37.890998312187946,4,281,defensive
281000,38.83852125650195,60.897197609769655,4,281,middle
281000,33.96981107906628,85.59111957727626,4,281,attacking
281000,41.77459993271552,117.8608176590252,4,281,attacking
282000,29.097967597905928,1.5618049618987158,4,282,defensive
282000,62.13144788852817,43.45352450085099,4,282,middle
282000,45.36634238480224,13.099170518512551,4,282,defensive
282000,26.31009063738418,36.92515405615811,4,282,defensive
282000,44.466090079791485,29.63386484917521,4,282,defensive
282000,59.65091873189018,87.43467248173422,4,282,attacking
282000,41.83490049604031,111.14130006073862,4,282,attacking
282000,31.23825813776548,43.25978545625017,4,282,middle
282000,14.62191798935323,86.40660926550125,4,282,attacking
282000,0.7976321699200374,40.80748322263918,4,282,middle
282000,31.240699096757794,84.70639664502279,4,282,attacking
282000,1.819032598300019,40.97845073420177,4,282,middle
282000,38.20633950613492,60.058547208887774,4,282,middle
282000,37.84624035937352,76.28586657163444,4,282,middle
282000,38.48571835807395,60.09855577875874,4,282,middle
282000,37.769367903544506,91.83378240305687,4,282,attacking
283000,27.68332534728293,1.2612949414427561,4,283,defensive
283000,42.53464799131473,12.43714883504201,4,283,defensive
283000,42.606323423543735,33.49718756916175,4,283,defensive
283000,60.50685209781494,40.956186039736764,4,283,middle
283000,55.91857260373864,88.88807734379253,4,283,attacking
283000,26.40495518004021,36.7222466637959,4,283,defensive
283000,5.016709959247219,35.17138398466474,4,283,defensive
283000,41.59629897359477,110.21961185272549,4,283,attacking
283000,28.86610312227919,80.84538637602643,4,283,attacking
283000,0.967016971557932,60.18681357065936,4,283,middle
283000,37.427021185818155,76.76246226817332,4,283,middle
283000,13.483849706881738,83.64739364910338,4,283,attacking
283000,39.47997421293253,61.74815242208453,4,283,middle
283000,23.429681359570885,47.776042968145106,4,283,middle
284000,61.232637968376515,43.08350519035791,4,284,middle
284000,40.58567981727314,16.484517311917145,4,284,defensive
284000,27.42556007769406,37.796319056578824,4,284,defensive
284000,27.382457179996965,1.1364316386625717,4,284,defensive
284000,9.602807014079021,33.20379139010802,4,284,defensive
284000,46.18829316344666,48.140106925403245,4,284,middle
284000,40.31090772066869,61.10597889916755,4,284,middle
284000,12.540964943543322,82.91063137746534,4,284,attacking
284000,41.291214604412986,111.11500780975452,4,284,attacking
284000,0.12900912085131108,66.21371702597193,4,284,middle
284000,22.11746618637285,61.33234567691728,4,284,middle
284000,28.19820348469364,72.10729478446987,4,284,middle
284000,50.54478362971962,91.57955760515947,4,284,attacking
284000,39.20183359291869,80.76783554898438,4,284,attacking
285000,40.899587143685345,21.282269347084736,4,285,defensive
285000,13.751449822156028,34.863081321146026,4,285,defensive
285000,62.43846727247478,47.919858413286974,4,285,middle
285000,28.40842774932666,1.4913634509145197,4,285,defensive
285000,0.7432365083030261,42.87439807616296,4,285,middle
285000,28.56127616331841,41.538335394486296,4,285,middle
285000,40.71084331818473,57.90368228688279,4,285,middle
285000,50.9713833756463,60.11105025465668,4,285,middle
285000,12.744130398581282,84.23134409092549,4,285,attacking
285000,31.07806021815322,70.49694192781087,4,285,middle
285000,25.58139780656812,65.65185479018311,4,285,middle
285000,43.88413438927185,88.40598787914784,4,285,attacking
285000,40.68318059564088,113.89458295062354,4,285,attacking
285000,0.6289030986296249,72.64425405000648,4,285,middle
285000,39.744946968709634,83.12423215865292,4,285,attacking
286000,42.38480417593717,25.52712385372672,4,286,defensive
286000,17.547145493319128,37.4082798246712,4,286,defensive
286000,30.174541466200022,1.8287459775698522,4,286,defensive
286000,64.21336844172049,53.54078869682101,4,286,middle
286000,40.75863285714708,57.21882571555241,4,286,middle
286000,29.967446067184426,45.96561558472045,4,286,middle
286000,3.2676186027648377,47.089883097626526,4,286,middle
286000,54.83042858982096,71.60063269971441,4,286,middle
286000,47.43795765293971,86.26184349803466,4,286,attacking
286000,38.425240270458815,75.83345884093202,4,286,middle
286000,43.231000334536205,114.00440287727054,4,286,attacking
286000,4.660854752552012,77.14763243172916,4,286,middle
286000,16.4282809009563,86.56945378385964,4,286,attacking
286000,25.859147873143193,73.87808920160904,4,286,middle
287000,44.164400862662646,30.494884027443376,4,287,defensive
287000,30.902710600359548,3.1984229174753978,4,287,defensive
287000,65.8691641264628,58.43088943522994,4,287,middle
287000,40.78793767937668,58.265279931441036,4,287,middle
287000,20.304002303155762,38.86034518478607,4,287,defensive
287000,31.602236190271036,49.39455049541915,4,287,middle
287000,56.38414780761177,77.38261546522308,4,287,middle
287000,5.462310351875472,50.86855472520199,4,287,middle
287000,27.452841123013666,73.54302817663267,4,287,middle
287000,22.221275734208913,93.4230969335842,4,287,attacking
287000,8.081792208678028,80.56672924369474,4,287,attacking
287000,52.8058750110554,89.84888489150133,4,287,attacking
287000,44.373116170827686,84.17446956246283,4,287,attacking
287000,37.858755821843225,93.23125400828845,4,287,attacking
287000,44.55067596603622,114.06128532508589,4,287,attacking
288000,30.903553840738716,7.417510113084106,4,288,defensive
288000,45.74165980135392,35.90134013831998,4,288,defensive
288000,40.74961018509001,59.32772671445147,4,288,middle
288000,23.179758225508245,38.65016103862311,4,288,defensive
288000,33.147301098907256,53.3861757799325,4,288,middle
288000,67.14343348259844,62.819989294732146,4,288,middle
288000,7.530341848401497,55.275027381869066,4,288,middle
288000,54.46372997756578,82.91774974421199,4,288,attacking
288000,10.565647726706459,86.0409388109799,4,288,attacking
288000,29.773363198651523,75.37453461428862,4,288,middle
288000,52.391821794349234,88.56170950541521,4,288,attacking
288000,44.66035491072199,114.0660131786514,4,288,attacking
288000,44.62840941467343,92.40947409134266,4,288,attacking
289000,30.787004706016376,9.767068927359034,4,289,defensive
289000,24.13842489825882,36.75188766963855,4,289,defensive
289000,47.71445173516056,41.90492449392154,4,289,middle
289000,40.760425852479614,62.31186552373437,4,289,middle
289000,9.238693599302074,57.909551658574074,4,289,middle
289000,34.158270865702335,57.289117890171305,4,289,middle
289000,29.680939614987814,78.63462892529435,4,289,middle
289000,67.33385491264286,67.13674247325628,4,289,middle
289000,29.898473442276014,94.76176168829286,4,289,attacking
289000,11.724583989508648,89.6477876369005,4,289,attacking
289000,43.7932330763979,90.33533678815095,4,289,attacking
289000,52.636632228849784,84.4200147497944,4,289,attacking
289000,51.28130971984739,87.84294905381412,4,289,attacking
289000,51.026473601049304,107.23004263015845,4,289,attacking
290000,30.985352595624953,8.769891186679658,4,290,defensive
290000,23.646691490202553,37.11224084448584,4,290,defensive
290000,34.58869626008607,56.99823327726149,4,290,middle
290000,48.8724559954384,40.200417321604206,4,290,middle
290000,64.86236174238371,65.67793434998023,4,290,middle
290000,7.93026856970302,58.55252164210607,4,290,middle
290000,41.31790538146718,64.35800452110189,4,290,middle
290000,29.900794572372348,79.22264312639075,4,290,middle
290000,11.875903475549753,91.85898857138412,4,290,attacking
290000,50.630931729719435,86.5684717841241,4,290,attacking
290000,39.406803138557336,107.4390320853989,4,290,attacking
290000,42.877837949420254,97.96820804139558,4,290,attacking
290000,29.09999137481592,93.23739942598834,4,290,attacking
291000,31.426416133107935,5.491740751504153,4,291,defensive
291000,47.51380490599195,38.93147454811961,4,291,defensive
291000,34.41863242803758,57.684737073954736,4,291,middle
291000,6.86243333460143,55.96502474444179,4,291,middle
291000,26.01082018871137,35.782758013571794,4,291,defensive
291000,59.83175385025568,56.88396380572979,4,291,middle
291000,12.654307545771207,86.91293194942645,4,291,attacking
291000,43.165107756065375,64.21003028445324,4,291,middle
291000,29.02464118977667,78.0048186432876,4,291,middle
291000,52.256095598161785,95.78672730628168,4,291,attacking
291000,38.228649871324706,108.25487022514295,4,291,attacking
291000,25.963967090380624,95.20597628295282,4,291,attacking
291000,41.69932075739241,90.81476535028641,4,291,attacking
291000,47.906817056184316,78.97826547791526,4,291,middle
292000,31.73212183730595,2.264844367042201,4,292,defensive
292000,44.91957144138448,36.68420661874045,4,292,defensive
292000,12.926063948493326,74.02047463791942,4,292,middle
292000,52.28399797849762,45.67929704431373,4,292,middle
292000,34.67465352147376,31.7789052484803,4,292,defensive
292000,5.908211426270507,53.129534448123636,4,292,middle
292000,45.44632151571237,63.737380688234175,4,292,middle
292000,22.456726200500732,96.47317906151429,4,292,attacking
292000,34.70260028288218,55.969658697110916,4,292,middle
292000,26.9157458206656,72.96737269110211,4,292,middle
292000,40.36094294190397,94.1385946118704,4,292,attacking
292000,53.79026939158501,101.00331354202243,4,292,attacking
292000,52.32597803505825,102.44349308506162,4,292,attacking
292000,48.39877236960352,74.98568082038838,4,292,middle
293000,42.15417793223562,31.538618511345533,4,293,defensive
293000,31.601610417147548,2.2324972052462897,4,293,defensive
293000,51.85590259042474,40.34076635293303,4,293,middle
293000,37.16548796316659,26.957883892390143,4,293,defensive
293000,5.452170386316018,50.51132403799309,4,293,middle
293000,14.034452388671848,58.579325257007746,4,293,middle
293000,26.167978004851378,68.00117828654905,4,293,middle
293000,35.29534501214786,54.704761581523016,4,293,middle
293000,46.39530423842433,61.23114992536717,4,293,middle
293000,55.90183650126585,102.67939702614164,4,293,attacking
293000,49.512231347325184,67.49711827482558,4,293,middle
293000,39.193201474300395,91.95328769806336,4,293,attacking
293000,20.01960617096069,96.29475604504697,4,293,attacking
293000,43.615673281189366,104.29287915845563,4,293,attacking
293000,50.615180887058095,97.80255780950705,4,293,attacking
294000,41.67457830942481,28.02574751265152,4,294,defensive
294000,27.709811971403223,1.267856690827756,4,294,defensive
294000,13.519458860472414,45.8690718872171,4,294,middle
294000,52.28182774404808,59.95765918075711,4,294,middle
294000,56.25017910189879,38.08887352157352,4,294,defensive
294000,4.575512169019657,51.455663857417704,4,294,middle
294000,24.60144153329727,62.50174444955903,4,294,middle
294000,38.711484874327155,89.23030198895957,4,294,attacking
294000,36.17403699209555,23.048647028086123,4,294,defensive
294000,48.14851637749647,90.71731658390236,4,294,attacking
294000,35.18722384310991,54.02728132157026,4,294,middle
294000,58.409438112182286,103.62058720586145,4,294,attacking
294000,47.00071976391378,60.59337503721035,4,294,middle
294000,44.229823001764046,104.33059337871406,4,294,attacking
294000,18.18625734817072,96.94726997992586,4,294,attacking
295000,32.78078444904969,21.072926914980798,4,295,defensive
295000,61.89771940785275,36.908808512172826,4,295,defensive
295000,28.25005389179775,1.7062358538794484,4,295,defensive
295000,22.374370463153525,57.41081345186907,4,295,middle
295000,34.72328630081527,53.95604334997104,4,295,middle
295000,39.50587056878741,24.137707361533288,4,295,defensive
295000,55.407497924248695,58.415068831195455,4,295,middle
295000,11.607289252766837,34.70223247966953,4,295,defensive
295000,38.52330025034115,87.27829920587277,4,295,attacking
295000,47.842841740049266,61.07526086135688,4,295,middle
295000,45.60069220049388,81.9981952360851,4,295,attacking
295000,17.190244002837673,97.6734429456598,4,295,attacking
295000,1.8394800679679486,57.710753278930206,4,295,middle
295000,60.338563508669964,102.20870464137707,4,295,attacking
295000,43.922923446713426,104.31174758194585,4,295,attacking
296000,64.92923514255872,33.33974178667668,4,296,defensive
296000,28.663672173992552,20.44201244893962,4,296,defensive
296000,9.980847209433962,25.17551364426693,4,296,defensive
296000,27.058160244492,7.056279021422569,4,296,defensive
296000,35.14630449418413,19.022846342637862,4,296,defensive
296000,20.28476754629629,51.7387965553644,4,296,middle
296000,35.308162265911164,50.89168828579247,4,296,middle
296000,58.2002434884333,57.5612675772508,4,296,middle
296000,5.153628896760458,50.466034391203294,4,296,middle
296000,48.71386467065381,61.200585749266224,4,296,middle
296000,17.990057502475388,96.14617314957607,4,296,attacking
296000,61.29679524690918,99.31665885337672,4,296,attacking
296000,38.071425483575815,85.36236341768151,4,296,attacking
296000,42.860205349281195,78.95795573223255,4,296,middle
296000,43.99027616247239,103.49836217886849,4,296,attacking
297000,25.439760051512003,19.754657887498524,4,297,defensive
297000,62.76221388267966,61.16501654225505,4,297,middle
297000,31.096323029523024,6.3452750101289865,4,297,defensive
297000,36.543114429841424,49.895497070193045,4,297,middle
297000,6.79174427171069,50.71456630584116,4,297,middle
297000,18.692873948919242,93.14542632633248,4,297,attacking
297000,18.36178227120111,48.19028394414876,4,297,middle
297000,62.162314924512856,97.25733526508972,4,297,attacking
297000,47.18137735798892,62.45313319997709,4,297,middle
297000,37.133617914941425,80.55107155205879,4,297,attacking
297000,43.854705300039,105.13562952136705,4,297,attacking
297000,41.22164283502464,76.66690962109433,4,297,middle
297000,36.65110689376887,20.134117066417204,4,297,defensive
298000,22.16517362035091,20.753681968694508,4,298,defensive
298000,68.72595601649861,64.07995831026469,4,298,middle
298000,42.05505724471844,26.678896409917,4,298,defensive
298000,63.51921296159211,95.31858721576064,4,298,attacking
298000,19.855103287307433,91.76675300175286,4,298,attacking
298000,19.35078562611895,46.51490188841208,4,298,middle
298000,35.13618117152689,3.561654211363276,4,298,defensive
298000,13.007547597764187,31.26205661347265,4,298,defensive
298000,38.96091094037682,49.418498618002246,4,298,middle
298000,44.31248274945848,108.5798238933942,4,298,attacking
298000,43.555359403542795,61.19369817508416,4,298,middle
298000,10.02246777930663,51.91324858211769,4,298,middle
298000,40.887227014969696,79.83247853820063,4,298,middle
298000,38.982608846764904,87.9582231518034,4,298,attacking
298000,38.93823221228455,79.62414978324307,4,298,middle
299000,20.02745496364781,21.128624853898543,4,299,defensive
299000,50.64405965099085,37.20558059815154,4,299,defensive
299000,74.55940419741484,67.39499935301717,4,299,middle
299000,13.672129750173811,55.39493090718307,4,299,middle
299000,42.09149854342013,50.5025448698504,4,299,middle
299000,38.38255455484404,3.863974369580646,4,299,defensive
299000,65.19806017543644,94.79175340832677,4,299,attacking
299000,24.436002209012415,38.403774137232475,4,299,defensive
299000,40.03107618178926,61.06630067943804,4,299,middle
299000,21.90354497839328,91.93338523337697,4,299,attacking
299000,45.60989683494856,111.32385924199068,4,299,attacking
299000,42.37272808608608,88.90833731068682,4,299,attacking
299000,40.08304197968209,94.82875262416944,4,299,attacking
299000,22.34108022060555,44.97417598074466,4,299,middle
300000,41.842977851251256,4.722006820542518,5,300,defensive
300000,15.927582516237335,19.993659426822717,5,300,defensive
300000,58.262390304377746,47.43305806511829,5,300,middle
300000,16.6734730126811,57.36308011910141,5,300,middle
300000,76.81816113433251,71.10473640929477,5,300,middle
300000,33.50400065550844,46.83141352667867,5,300,middle
300000,44.890825820669484,53.32378033129764,5,300,middle
300000,26.250713200369212,46.47473493148699,5,300,middle
300000,66.20481817844295,92.93354065067382,5,300,attacking
300000,37.416636014832655,61.84487260801962,5,300,middle
300000,24.746101639396603,92.16461223101601,5,300,attacking
300000,74.43676154142621,53.38686363228183,5,300,middle
300000,46.8964641862982,113.22454575087838,5,300,attacking
300000,43.70657459406332,86.51495053586441,5,300,attacking
300000,39.45224935688705,89.2961819527851,5,300,attacking
301000,43.34269861802471,5.740381274407696,5,301,defensive
301000,65.39932833962128,58.35845224736381,5,301,middle
301000,13.266233774609253,22.53508379311539,5,301,defensive
301000,18.68378026714604,58.82881201931473,5,301,middle
301000,72.58685192140018,56.5527855262516,5,301,middle
301000,47.405741432348364,54.64156062158435,5,301,middle
301000,30.34340700928864,47.14931897102154,5,301,middle
301000,66.5119618293928,91.08448492742126,5,301,attacking
301000,36.092118408313326,60.130201512172114,5,301,middle
301000,47.929717689639524,114.20693353471115,5,301,attacking
301000,39.95707074324941,57.099238964346654,5,301,middle
301000,77.36173163517111,70.78618384070222,5,301,middle
301000,26.28601834361266,93.01220471243911,5,301,attacking
301000,44.37494910912555,91.04610548153553,5,301,attacking
301000,43.72952404669838,93.01747221332474,5,301,attacking
302000,43.11210787918124,7.7339402951514415,5,302,defensive
302000,13.319655271682967,25.490323753037814,5,302,defensive
302000,71.06798072180516,49.41831760422612,5,302,middle
302000,36.196848863405584,61.67452054329588,5,302,middle
302000,69.8396812806558,65.29308548587704,5,302,middle
302000,34.58199028001808,46.19151172665224,5,302,middle
302000,49.97308884318224,55.665003461181385,5,302,middle
302000,20.12119666516737,59.831632864465234,5,302,middle
302000,66.44713883477134,90.46716459596806,5,302,attacking
302000,28.29894851946753,93.17329792251337,5,302,attacking
302000,75.6110669696655,74.21027663288922,5,302,middle
302000,46.49216149123954,68.79426751997693,5,302,middle
302000,51.10001747643424,100.81790113112397,5,302,attacking
302000,46.24500329799911,93.22536200987516,5,302,attacking
303000,41.32998147131826,10.23460940974661,5,303,defensive
303000,13.477762842776347,29.743025206875416,5,303,defensive
303000,70.39741821986436,47.71617266168737,5,303,middle
303000,20.802865530523228,61.56853697736691,5,303,middle
303000,52.29848839869747,56.97372853731676,5,303,middle
303000,70.52117927888219,79.48767444672362,5,303,middle
303000,36.45977121362914,62.892598445685614,5,303,middle
303000,30.704189624567885,94.82408246874508,5,303,attacking
303000,64.79257694384694,90.31601809289259,5,303,attacking
303000,48.933542103747996,78.05019879696547,5,303,middle
303000,48.10256421493926,115.16281298236458,5,303,attacking
303000,37.397920516522454,51.528259432337975,5,303,middle
303000,58.14483371930766,104.38938212785936,5,303,attacking
303000,69.1102694764638,83.90250993984827,5,303,attacking
303000,52.47332763415639,99.40898266722385,5,303,attacking
304000,14.04304678337844,32.71360608432556,5,304,defensive
304000,39.32860812676522,10.45139150804981,5,304,defensive
304000,20.714431805285145,63.69239423951941,5,304,middle
304000,68.7986877182552,49.02426871495068,5,304,middle
304000,52.493356812215175,56.68489390542172,5,304,middle
304000,36.69247449152778,66.22946069915156,5,304,middle
304000,38.87222424302499,54.92012272168354,5,304,middle
304000,69.12756921855846,80.80816089296358,5,304,attacking
304000,47.51438629804284,85.07453793758843,5,304,attacking
304000,36.841728038639936,97.52630363505361,5,304,attacking
304000,64.13738804545049,88.4534406405625,5,304,attacking
304000,62.336057947478864,93.24369870539796,5,304,attacking
304000,47.229348859348875,115.12674598746904,5,304,attacking
304000,51.76250706127136,97.16629438638097,5,304,attacking
304000,62.547649149147574,107.88298194741125,5,304,attacking
304000,52.45747027692083,106.47554327113106,5,304,attacking
305000,37.89783779436388,10.184359985490616,5,305,defensive
305000,14.529587605941954,31.343377052402786,5,305,defensive
305000,36.70800342882619,69.7832136591864,5,305,middle
305000,20.373906930588515,66.34196981171033,5,305,middle
305000,65.79225172766847,48.502224984567874,5,305,middle
305000,68.10232206071194,79.7014200389321,5,305,middle
305000,51.52232113453444,55.904783359742964,5,305,middle
305000,60.01744869606952,89.87980204446575,5,305,attacking
305000,56.736711048247784,101.20638158411094,5,305,attacking
305000,44.59325072896952,91.73194405260148,5,305,attacking
305000,40.75812247481232,94.88188016746602,5,305,attacking
305000,43.190054356966876,88.9820189682639,5,305,attacking
305000,40.327484051280166,61.86712372645142,5,305,middle
306000,14.584868669957089,31.353794395219538,5,306,defensive
306000,62.624521604976586,48.66608770541704,5,306,middle
306000,37.386776429195706,9.712140296989858,5,306,defensive
306000,19.639280350367486,71.60301755621504,5,306,middle
306000,67.61631381101948,78.1921271734911,5,306,middle
306000,36.63792571521034,69.31600352694029,5,306,middle
306000,51.75861484120542,56.25547039894447,5,306,middle
306000,41.26214500186809,67.25585406329967,5,306,middle
306000,57.170429518217524,91.50857757819124,5,306,attacking
306000,51.955205240339524,106.44627560620171,5,306,attacking
306000,37.033827073228174,98.30047014085841,5,306,attacking
306000,47.68255062018458,110.52433044347669,5,306,attacking
306000,39.16726961358745,103.19475682284055,5,306,attacking
306000,37.76249771350794,93.22342063712607,5,306,attacking
307000,17.342420043579715,32.696011545284904,5,307,defensive
307000,37.949670449038955,8.308487071303162,5,307,defensive
307000,65.97220810079673,75.20853593088103,5,307,middle
307000,19.536660215276772,72.62669118837665,5,307,middle
307000,50.812836431934294,56.42682256478136,5,307,middle
307000,60.655510938554414,49.30594425199945,5,307,middle
307000,36.42252217940636,68.38432109581214,5,307,middle
307000,33.28162485320093,82.47458276678142,5,307,attacking
307000,45.06877173120952,75.08567283032716,5,307,middle
307000,54.1908352003318,93.88205283763841,5,307,attacking
307000,49.53083145484665,106.30500114194237,5,307,attacking
307000,31.974145140447995,89.97391563202444,5,307,attacking
307000,38.79295520927624,116.74856946085471,5,307,attacking
307000,36.197807494573475,106.38965902237005,5,307,attacking
307000,37.02102313378665,109.9905434443669,5,307,attacking
308000,36.979105210727646,7.569109150599928,5,308,defensive
308000,59.68889117759615,48.403083739376925,5,308,middle
308000,20.127421110597787,34.915982597222424,5,308,defensive
308000,35.19583820929917,65.60565554916822,5,308,middle
308000,18.367722677766963,70.4354787001231,5,308,middle
308000,49.717023368673466,57.885947462165646,5,308,middle
308000,63.075828294012794,75.31437468578908,5,308,middle
308000,54.36925598834853,95.25965139292222,5,308,attacking
308000,31.009083155137546,79.9091650244616,5,308,middle
308000,26.801877302727554,105.85716400908746,5,308,attacking
308000,42.39278833089568,92.22183521099771,5,308,attacking
308000,39.73497010359194,119.83802661043926,5,308,attacking
308000,48.10139255462295,78.47574408328896,5,308,middle
308000,32.07026566745825,89.98222416434919,5,308,attacking
308000,49.98025638640514,97.03086892976312,5,308,attacking
309000,36.371377431356386,9.12593623365484,5,309,defensive
309000,59.98576504834922,47.49396015010001,5,309,middle
309000,23.53721669845068,35.54283330398931,5,309,defensive
309000,48.09950635903797,58.65384862864387,5,309,middle
309000,34.45823809721477,65.08418653752466,5,309,middle
309000,17.745915003117286,68.38062841477893,5,309,middle
309000,61.09237158846335,80.42781474654183,5,309,attacking
309000,48.098308070078104,83.96385550858153,5,309,attacking
309000,29.680939614987814,78.63462892529435,5,309,middle
309000,54.738439940668606,98.11017714602085,5,309,attacking
309000,58.68111684802738,97.69201043374719,5,309,attacking
309000,47.20557391876369,91.2908451575633,5,309,attacking
309000,24.406646348549334,108.4317772512351,5,309,attacking
309000,32.28313948212475,101.93623365484491,5,309,attacking
310000,24.633915164109624,36.61967520754713,5,310,defensive
310000,36.528557438032685,8.423883353591322,5,310,defensive
310000,60.26734963959587,47.78028774119555,5,310,middle
310000,34.84640827238783,66.85373195960847,5,310,middle
310000,16.474925408245884,68.2242958670171,5,310,middle
310000,46.465244370715155,59.10121512568083,5,310,middle
310000,48.07788833858054,88.78909448565572,5,310,attacking
310000,59.83644936773545,82.93052931680734,5,310,attacking
310000,29.226348726580124,80.88237654118028,5,310,attacking
310000,30.426239843166165,100.99873841883053,5,310,attacking
310000,49.37637200791997,91.47853381669668,5,310,attacking
310000,34.75163249187698,108.06915235349727,5,310,attacking
310000,31.819432721407566,102.73221684601879,5,310,attacking
310000,56.96027626330064,98.27594051151948,5,310,attacking
311000,36.18985884447304,6.169230062145701,5,311,defensive
311000,24.87887427520334,36.00610186126001,5,311,defensive
311000,60.14302494095618,47.52126607823047,5,311,middle
311000,46.56429848662346,58.76938972195295,5,311,middle
311000,15.676978132710476,67.16003442090087,5,311,middle
311000,59.6245608128804,83.45319754471782,5,311,attacking
311000,47.93743999626977,88.1494958837043,5,311,attacking
311000,29.59291419561754,78.62522073427955,5,311,middle
311000,35.384795063948204,71.98178435743998,5,311,middle
311000,46.12789052365491,100.4752239515166,5,311,attacking
311000,57.082865662002156,104.3225314776593,5,311,attacking
311000,54.36703693471914,97.36420127317737,5,311,attacking
311000,33.54598515017633,108.00475670263609,5,311,attacking
312000,36.253887417895186,4.302688408118186,5,312,defensive
312000,24.87887427520334,36.00610186126001,5,312,defensive
312000,59.477779291511375,47.643540884011884,5,312,middle
312000,15.929983532264325,67.19158964742617,5,312,middle
312000,36.424457194171175,76.65026087903401,5,312,middle
312000,46.169275873842864,58.71096752570431,5,312,middle
312000,59.4393452826505,82.88890972432876,5,312,attacking
312000,52.30984107706539,97.92898914412302,5,312,attacking
312000,29.274715219486108,80.3043452498379,5,312,attacking
312000,47.63489866254726,88.74862885600001,5,312,attacking
312000,56.966143441096726,108.40573163152101,5,312,attacking
312000,43.16673654142933,112.12526605843209,5,312,attacking
312000,36.148513437250415,116.6490616627671,5,312,attacking
312000,25.690499797310252,109.42326437132714,5,312,attacking
313000,24.92259850791666,35.797519687015864,5,313,defensive
313000,34.68839833965414,3.2479573373156256,5,313,defensive
313000,15.929983532264325,67.19158964742617,5,313,middle
313000,57.980073425433396,48.10954274930228,5,313,middle
313000,44.07280276694906,57.71327389576293,5,313,middle
313000,36.78736122472011,80.51477828994305,5,313,attacking
313000,59.35984990543156,82.88057856528198,5,313,attacking
